#gene	percentage_gene_coverage	gene_mean_read_coverage	percentage_gene_low_coverage	number_positions_multiple_alleles	percentage_gene_identity
gb:KX380803|Organism:Dengue_virus_1|Strain_Name:D1/SG/CT45/2013|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:KX380804|Organism:Dengue_virus_1|Strain_Name:D1/SG/CT47/2013|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:KX380805|Organism:Dengue_virus_1|Strain_Name:D1/SG/CT48/2013|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:KX380806|Organism:Dengue_virus_1|Strain_Name:D1/SG/CT49/2013|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:KX380798|Organism:Dengue_virus_1|Strain_Name:D1/SG/CT9/2012|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:KY496854|Organism:Dengue_virus_1|Strain_Name:D1/Taiwan/114TP1611a|Segment:null|Subtype:1-IV|Host:Human|gaps_removed|seqTyping_1-IV	0.0	0.0	100.0	0	0
gb:KX951690|Organism:Dengue_virus_1|Strain_Name:D1/Taiwan/709TN0706a|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:KU365900|Organism:Dengue_virus_1|Strain_Name:D1/Taiwan/806KH1405a|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:KY496856|Organism:Dengue_virus_1|Strain_Name:D1/Taiwan/813KH9809b|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:KX951689|Organism:Dengue_virus_1|Strain_Name:D1/Taiwan/900PT0407a|Segment:null|Subtype:1-IV|Host:Human|gaps_removed|seqTyping_1-IV	0.0	0.0	100.0	0	0
gb:FJ176779|Organism:Dengue_virus_1|Strain_Name:DEN1/GZ/OY|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ176780|Organism:Dengue_virus_1|Strain_Name:DEN1/GZ/XNC|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:KP406801|Organism:Dengue_virus_1|Strain_Name:DenKor-01|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:KP406802|Organism:Dengue_virus_1|Strain_Name:DenKor-02|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:KP406803|Organism:Dengue_virus_1|Strain_Name:DenKor-07|Segment:null|Subtype:1-IV|Host:Human|gaps_removed|seqTyping_1-IV	0.0	0.0	100.0	0	0
gb:KF887994|Organism:Dengue_virus_1|Strain_Name:DENV-1/8/Thailand/01/2013|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ850070|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2374/2000|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:FJ850071|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2375/2000|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:FJ850073|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2378/2001|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:FJ850075|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2381/2002|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:FJ850077|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2384/2003|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:FJ850081|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2389/2004|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:FJ850084|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2392/2005|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:FJ850087|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2395/2006|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:FJ850090|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2398/2007|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:FJ850093|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V2401/2008|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GU131863|Organism:Dengue_virus_1|Strain_Name:DENV-1/BR/BID-V3490/2008|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868559|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3376/1998|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868560|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3377/1998|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868561|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3378/1999|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GU131948|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3379/2001|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868562|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3380/2005|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868563|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3381/2006|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868564|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3382/2006|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GU131949|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3383/2006|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868565|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3385/2006|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868566|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3386/2007|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868567|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3387/2007|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868568|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3388/2007|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868569|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3390/2007|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:GQ868570|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V3391/2008|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:KJ189302|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V7290/1998|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:KJ189303|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V7291/1998|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:KJ189304|Organism:Dengue_virus_1|Strain_Name:DENV-1/CO/BID-V7292/2005|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:JQ922548|Organism:Dengue_virus_1|Strain_Name:DENV-1/IND/55290/2005|Segment:null|Subtype:1-III|Host:Human|gaps_removed|seqTyping_1-III	0.0	0.0	100.0	0	0
gb:JQ922544|Organism:Dengue_virus_1|Strain_Name:DENV-1/IND/631288/1963|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:JQ922546|Organism:Dengue_virus_1|Strain_Name:DENV-1/IND/715393/1971|Segment:null|Subtype:1-V|Host:Human|gaps_removed|seqTyping_1-V	0.0	0.0	100.0	0	0
gb:JQ922545|Organism:Dengue_virus_1|Strain_Name:DENV-1/IND/826883/1982|Segment:null|Subtype:1-III|Host:Human|gaps_removed|seqTyping_1-III	0.0	0.0	100.0	0	0
gb:GU131887|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3775/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131888|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3776/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131889|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3779/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131890|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3780/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GQ868630|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3781/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131891|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3782/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131892|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3783/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131893|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3785/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131894|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3786/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131895|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3787/2009|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GQ868632|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3792/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GQ868633|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3793/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131919|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3912/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131920|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3913/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131921|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3914/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GQ868635|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3915/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GQ868636|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3916/2008|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:GU131922|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3917/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131923|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3918/2005|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GQ868637|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3919/2000|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GQ868639|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3925/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131925|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3926/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131926|Organism:Dengue_virus_1|Strain_Name:DENV-1/IPC/BID-V3927/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639669|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1978/2000|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639670|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1979/2001|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639671|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1981/2001|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:JN819423|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1982/2001|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639672|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1983/2001|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639673|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1984/2001|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639674|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1985/2002|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639675|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1987/2003|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639676|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1988/2003|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639677|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1989/2003|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GQ868618|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1990/2003|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GQ868619|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1991/2003|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639678|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1992/2003|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639679|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1993/2003|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ850069|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1994/2003|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639680|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1995/2003|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639682|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1997/2004|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:JQ287664|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1998/2004|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639683|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V1999/2005|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639684|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2000/2005|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639685|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2001/2005|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639686|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2002/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ744702|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2003/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639688|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2005/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639689|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2006/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639690|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2007/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639691|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2008/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639692|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2010/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639693|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2011/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639694|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2012/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639695|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2013/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ639696|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V2014/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM631852|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V3773/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:KF955444|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V3784/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181936|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4234/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181937|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4235/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181938|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4236/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181939|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4237/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181940|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4238/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181941|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4239/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181942|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4240/2006|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181943|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4241/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM488255|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4242/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM631853|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4243/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181944|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4244/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181946|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4246/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:JQ287665|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4248/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181948|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4249/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181949|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4250/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181950|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4251/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181951|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4252/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181952|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4253/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181953|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4254/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:KF921933|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4256/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181954|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4257/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181955|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4258/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181958|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4261/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:HM181959|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4262/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:JF937651|Organism:Dengue_virus_1|Strain_Name:DENV-1/KH/BID-V4264/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:GU131956|Organism:Dengue_virus_1|Strain_Name:DENV-1/MX/BID-V3656/2006|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:GU131957|Organism:Dengue_virus_1|Strain_Name:DENV-1/MX/BID-V3657/2006|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:GU131958|Organism:Dengue_virus_1|Strain_Name:DENV-1/MX/BID-V3658/2006|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:GQ868498|Organism:Dengue_virus_1|Strain_Name:DENV-1/MX/BID-V3659/2006|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:GQ868499|Organism:Dengue_virus_1|Strain_Name:DENV-1/MX/BID-V3664/2006|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:GQ868500|Organism:Dengue_virus_1|Strain_Name:DENV-1/MX/BID-V3665/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:GU131960|Organism:Dengue_virus_1|Strain_Name:DENV-1/MX/BID-V3667/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
